NAME : sw24978
22113 63733.3333 14650.0000
22114 63733.3333 14950.0000
22115 63733.3333 15033.3333
22116 63733.3333 15483.3333
22117 63733.3333 15500.0000
22118 63733.3333 15750.0000
22119 63733.3333 15800.0000
22120 63733.3333 15983.3333
22121 63733.3333 16633.3333
22122 63733.3333 17616.6667
22123 63733.3333 18300.0000
22124 63733.3333 18900.0000
22125 63733.3333 19066.6667
22126 63733.3333 19283.3333
22127 63733.3333 19916.6667
22128 63733.3333 20216.6667
22129 63750.0000 12416.6667
22130 63750.0000 12950.0000
22131 63750.0000 14300.0000
22132 63750.0000 14433.3333
22133 63750.0000 14716.6667
22134 63750.0000 14850.0000
22135 63750.0000 15216.6667
22136 63750.0000 15616.6667
22137 63750.0000 16416.6667
22138 63750.0000 17766.6667
22139 63750.0000 17900.0000
22140 63750.0000 18150.0000
22141 63750.0000 18366.6667
22142 63750.0000 18583.3333
22143 63750.0000 18866.6667
22144 63750.0000 18983.3333
22145 63750.0000 19316.6667
22146 63750.0000 19633.3333
22147 63750.0000 19733.3333
22148 63750.0000 19950.0000
22149 63750.0000 20133.3333
22150 63750.0000 20350.0000
22151 63766.6667 14033.3333
22152 63766.6667 14100.0000
22153 63766.6667 14316.6667
22154 63766.6667 14750.0000
22155 63766.6667 15333.3333
22156 63766.6667 16000.0000
22157 63766.6667 16400.0000
22158 63766.6667 16816.6667
22159 63766.6667 17450.0000
22160 63766.6667 18000.0000
22161 63766.6667 18983.3333
22162 63766.6667 19666.6667
22163 63766.6667 20050.0000
22164 63766.6667 20166.6667
22165 63766.6667 20216.6667
22166 63766.6667 20250.0000
22167 63766.6667 20333.3333
22168 63783.3333 13033.3333
22169 63783.3333 13066.6667
22170 63783.3333 13816.6667
22171 63783.3333 14650.0000
22172 63783.3333 14683.3333
22173 63783.3333 15016.6667
22174 63783.3333 15216.6667
22175 63783.3333 16016.6667
22176 63783.3333 16400.0000
22177 63783.3333 16700.0000
22178 63783.3333 16833.3333
22179 63783.3333 17083.3333
22180 63783.3333 17633.3333
22181 63783.3333 17650.0000
22182 63783.3333 17900.0000
22183 63783.3333 18383.3333
22184 63783.3333 18483.3333
22185 63783.3333 18583.3333
22186 63783.3333 19166.6667
22187 63783.3333 19216.6667
22188 63783.3333 19366.6667
22189 63783.3333 19833.3333
22190 63783.3333 19916.6667
22191 63783.3333 20016.6667
22192 63783.3333 20383.3333
22193 63783.3333 20466.6667
22194 63800.0000 14650.0000
22195 63800.0000 14700.0000
22196 63800.0000 14766.6667
22197 63800.0000 15700.0000
22198 63800.0000 15916.6667
22199 63800.0000 16400.0000
22200 63800.0000 16700.0000
22201 63800.0000 16866.6667
22202 63800.0000 17100.0000
22203 63800.0000 18216.6667
22204 63800.0000 19300.0000
22205 63800.0000 19500.0000
22206 63800.0000 19750.0000
22207 63800.0000 19850.0000
22208 63800.0000 20133.3333
22209 63800.0000 20200.0000
22210 63800.0000 20283.3333
22211 63800.0000 20300.0000
22212 63800.0000 20400.0000
22213 63800.0000 20483.3333
22214 63800.0000 20583.3333
22215 63800.0000 20866.6667
22216 63808.3333 20300.0000
22217 63816.6667 13100.0000
22218 63816.6667 14383.3333
22219 63816.6667 14800.0000
22220 63816.6667 15516.6667
22221 63816.6667 15950.0000
22222 63816.6667 16400.0000
22223 63816.6667 17133.3333
22224 63816.6667 17350.0000
22225 63816.6667 17366.6667
22226 63816.6667 18766.6667
22227 63816.6667 18833.3333
22228 63816.6667 18950.0000
22229 63816.6667 19033.3333
22230 63816.6667 19966.6667
22231 63816.6667 20266.6667
22232 63816.6667 20300.0000
22233 63816.6667 20508.3333
22234 63816.6667 20650.0000
22235 63833.3333 13083.3333
22236 63833.3333 13366.6667
22237 63833.3333 14033.3333
22238 63833.3333 14516.6667
22239 63833.3333 14966.6667
22240 63833.3333 15600.0000
22241 63833.3333 17150.0000
22242 63833.3333 17783.3333
22243 63833.3333 19650.0000
22244 63833.3333 19750.0000
22245 63833.3333 20116.6667
22246 63833.3333 20183.3333
22247 63833.3333 20250.0000
22248 63833.3333 20483.3333
22249 63833.3333 20600.0000
22250 63850.0000 15016.6667
22251 63850.0000 15333.3333
22252 63850.0000 15516.6667
22253 63850.0000 15583.3333
22254 63850.0000 16016.6667
22255 63850.0000 16050.0000
22256 63850.0000 16083.3333
22257 63850.0000 16366.6667
22258 63850.0000 17366.6667
22259 63850.0000 18266.6667
22260 63850.0000 18466.6667
22261 63850.0000 18666.6667
22262 63850.0000 18816.6667
22263 63850.0000 18900.0000
22264 63850.0000 19266.6667
22265 63850.0000 19383.3333
22266 63850.0000 19700.0000
22267 63850.0000 19916.6667
22268 63850.0000 20116.6667
22269 63850.0000 20133.3333
22270 63850.0000 20200.0000
22271 63850.0000 20383.3333
22272 63866.6667 13900.0000
22273 63866.6667 14600.0000
22274 63866.6667 14700.0000
22275 63866.6667 15133.3333
22276 63866.6667 15866.6667
22277 63866.6667 17600.0000
22278 63866.6667 17700.0000
22279 63866.6667 17800.0000
22280 63866.6667 18266.6667
22281 63866.6667 18850.0000
22282 63866.6667 18950.0000
22283 63866.6667 19450.0000
22284 63866.6667 19650.0000
22285 63866.6667 19883.3333
22286 63866.6667 20016.6667
22287 63866.6667 20083.3333
22288 63866.6667 20450.0000
22289 63866.6667 20700.0000
22290 63883.3333 13016.6667
22291 63883.3333 14783.3333
22292 63883.3333 15383.3333
22293 63883.3333 15450.0000
22294 63883.3333 16483.3333
22295 63883.3333 17183.3333
22296 63883.3333 17200.0000
22297 63883.3333 17666.6667
22298 63883.3333 18583.3333
22299 63883.3333 19200.0000
22300 63883.3333 19916.6667
22301 63883.3333 20033.3333
22302 63883.3333 20050.0000
22303 63883.3333 20200.0000
22304 63883.3333 20316.6667
22305 63900.0000 14216.6667
22306 63900.0000 14916.6667
22307 63900.0000 15516.6667
22308 63900.0000 16633.3333
22309 63900.0000 16933.3333
22310 63900.0000 17050.0000
22311 63900.0000 17483.3333
22312 63900.0000 17933.3333
22313 63900.0000 18383.3333
22314 63900.0000 19133.3333
22315 63900.0000 19400.0000
22316 63900.0000 19716.6667
22317 63900.0000 19766.6667
22318 63900.0000 19883.3333
22319 63900.0000 20566.6667
22320 63900.0000 20750.0000
22321 63900.0000 20766.6667
22322 63916.6667 13266.6667
22323 63916.6667 14200.0000
22324 63916.6667 15716.6667
22325 63916.6667 16066.6667
22326 63916.6667 16300.0000
22327 63916.6667 16316.6667
22328 63916.6667 16800.0000
22329 63916.6667 17766.6667
22330 63916.6667 18483.3333
22331 63916.6667 19050.0000
22332 63916.6667 19183.3333
22333 63916.6667 19516.6667
22334 63916.6667 19750.0000
22335 63916.6667 20200.0000
22336 63916.6667 20466.6667
22337 63916.6667 20716.6667
22338 63933.3333 14216.6667
22339 63933.3333 15166.6667
22340 63933.3333 16033.3333
22341 63933.3333 16066.6667
22342 63933.3333 16333.3333
22343 63933.3333 16350.0000
22344 63933.3333 16366.6667
22345 63933.3333 16516.6667
22346 63933.3333 16700.0000
22347 63933.3333 17266.6667
22348 63933.3333 17850.0000
22349 63933.3333 17933.3333
22350 63933.3333 18233.3333
22351 63933.3333 19216.6667
22352 63933.3333 19333.3333
22353 63933.3333 19433.3333
22354 63933.3333 19533.3333
22355 63933.3333 19666.6667
22356 63933.3333 19833.3333
22357 63933.3333 19850.0000
22358 63933.3333 19866.6667
22359 63933.3333 19983.3333
22360 63933.3333 20150.0000
22361 63933.3333 20466.6667
22362 63933.3333 20700.0000
22363 63950.0000 15083.3333
22364 63950.0000 15250.0000
22365 63950.0000 15716.6667
22366 63950.0000 16333.3333
22367 63950.0000 16783.3333
22368 63950.0000 17150.0000
22369 63950.0000 17316.6667
22370 63950.0000 18633.3333
22371 63950.0000 18800.0000
22372 63950.0000 19266.6667
22373 63950.0000 19566.6667
22374 63950.0000 19600.0000
22375 63950.0000 19666.6667
22376 63950.0000 19883.3333
22377 63950.0000 20033.3333
22378 63950.0000 20283.3333
22379 63950.0000 20416.6667
22380 63966.6667 13916.6667
22381 63966.6667 14066.6667
22382 63966.6667 14166.6667
22383 63966.6667 15850.0000
22384 63966.6667 17100.0000
22385 63966.6667 19150.0000
22386 63966.6667 19300.0000
22387 63966.6667 19366.6667
22388 63966.6667 19650.0000
22389 63966.6667 19983.3333
22390 63966.6667 20516.6667
22391 63966.6667 20816.6667
22392 63983.3333 12850.0000
22393 63983.3333 14250.0000
22394 63983.3333 15266.6667
22395 63983.3333 15383.3333
22396 63983.3333 17566.6667
22397 63983.3333 17950.0000
22398 63983.3333 18300.0000
22399 63983.3333 18950.0000
22400 63983.3333 19566.6667
22401 63983.3333 19883.3333
22402 63983.3333 20083.3333
22403 63983.3333 20250.0000
22404 63983.3333 20766.6667
22405 63983.3333 20883.3333
22406 64000.0000 15383.3333
22407 64000.0000 16000.0000
22408 64000.0000 16683.3333
22409 64000.0000 19100.0000
22410 64000.0000 19166.6667
22411 64000.0000 19300.0000
22412 64000.0000 19566.6667
22413 64000.0000 19716.6667
22414 64000.0000 19783.3333
22415 64000.0000 20166.6667
22416 64000.0000 20800.0000
22417 64016.6667 15166.6667
22418 64016.6667 15316.6667
22419 64016.6667 15933.3333
22420 64016.6667 16000.0000
22421 64016.6667 16450.0000
22422 64016.6667 16800.0000
22423 64016.6667 17250.0000
22424 64016.6667 17283.3333
22425 64016.6667 17650.0000
22426 64016.6667 18700.0000
22427 64016.6667 19083.3333
22428 64016.6667 19100.0000
22429 64016.6667 19116.6667
22430 64016.6667 19166.6667
22431 64016.6667 19333.3333
22432 64016.6667 19550.0000
22433 64016.6667 19683.3333
22434 64016.6667 19883.3333
22435 64016.6667 19916.6667
22436 64016.6667 20050.0000
22437 64016.6667 20066.6667
22438 64016.6667 20100.0000
22439 64016.6667 20150.0000
22440 64016.6667 20266.6667
22441 64016.6667 20383.3333
22442 64033.3333 12933.3333
22443 64033.3333 15383.3333
22444 64033.3333 15816.6667
22445 64033.3333 16600.0000
22446 64033.3333 17283.3333
22447 64033.3333 17783.3333
22448 64033.3333 19083.3333
22449 64033.3333 19200.0000
22450 64033.3333 19250.0000
22451 64033.3333 19516.6667
22452 64033.3333 19583.3333
22453 64033.3333 19683.3333
22454 64033.3333 19750.0000
22455 64033.3333 19783.3333
22456 64033.3333 19833.3333
22457 64033.3333 19933.3333
22458 64033.3333 20016.6667
22459 64033.3333 20100.0000
22460 64033.3333 20316.6667
22461 64033.3333 20383.3333
22462 64033.3333 20466.6667
22463 64033.3333 20483.3333
22464 64033.3333 20816.6667
22465 64033.3333 20850.0000
22466 64033.3333 20900.0000
22467 64050.0000 15366.6667
22468 64050.0000 15550.0000
22469 64050.0000 15733.3333
22470 64050.0000 15883.3333
22471 64050.0000 16266.6667
22472 64050.0000 19050.0000
22473 64050.0000 19766.6667
22474 64050.0000 19983.3333
22475 64050.0000 20166.6667
22476 64050.0000 20233.3333
22477 64050.0000 20350.0000
22478 64050.0000 20516.6667
22479 64066.6667 14133.3333
22480 64066.6667 15850.0000
22481 64066.6667 16033.3333
22482 64066.6667 16100.0000
22483 64066.6667 16700.0000
22484 64066.6667 17666.6667
22485 64066.6667 17983.3333
22486 64066.6667 18033.3333
22487 64066.6667 18366.6667
22488 64066.6667 19033.3333
22489 64066.6667 19050.0000
22490 64066.6667 19266.6667
22491 64066.6667 19466.6667
22492 64066.6667 19550.0000
22493 64066.6667 19600.0000
22494 64066.6667 19650.0000
22495 64066.6667 19833.3333
22496 64066.6667 19916.6667
22497 64066.6667 20050.0000
22498 64066.6667 20066.6667
22499 64066.6667 20316.6667
22500 64066.6667 20416.6667
22501 64066.6667 20683.3333
22502 64066.6667 20783.3333
22503 64066.6667 20850.0000
22504 64083.3333 14233.3333
22505 64083.3333 15800.0000
22506 64083.3333 15816.6667
22507 64083.3333 15883.3333
22508 64083.3333 16233.3333
22509 64083.3333 16250.0000
22510 64083.3333 16550.0000
22511 64083.3333 17783.3333
22512 64083.3333 18350.0000
22513 64083.3333 18400.0000
22514 64083.3333 19033.3333
22515 64083.3333 19600.0000
22516 64083.3333 19650.0000
22517 64083.3333 19850.0000
22518 64083.3333 19883.3333
22519 64083.3333 19916.6667
22520 64083.3333 20033.3333
22521 64083.3333 20083.3333
22522 64083.3333 20166.6667
22523 64083.3333 20216.6667
22524 64083.3333 20500.0000
22525 64083.3333 20716.6667
22526 64083.3333 20766.6667
22527 64083.3333 20833.3333
22528 64083.3333 20850.0000
22529 64083.3333 20900.0000
22530 64100.0000 14350.0000
22531 64100.0000 15316.6667
22532 64100.0000 15816.6667
22533 64100.0000 15883.3333
22534 64100.0000 16400.0000
22535 64100.0000 16633.3333
22536 64100.0000 17183.3333
22537 64100.0000 17316.6667
22538 64100.0000 17333.3333
22539 64100.0000 17400.0000
22540 64100.0000 19300.0000
22541 64100.0000 19350.0000
22542 64100.0000 19383.3333
22543 64100.0000 19566.6667
22544 64100.0000 19666.6667
22545 64100.0000 19683.3333
22546 64100.0000 19833.3333
22547 64100.0000 19850.0000
22548 64100.0000 19866.6667
22549 64100.0000 19966.6667
22550 64100.0000 20000.0000
22551 64100.0000 20066.6667
22552 64100.0000 20083.3333
22553 64100.0000 20166.6667
22554 64100.0000 20200.0000
22555 64100.0000 20333.3333
22556 64100.0000 20383.3333
22557 64100.0000 20533.3333
22558 64100.0000 20716.6667
22559 64100.0000 20883.3333
22560 64116.6667 14133.3333
22561 64116.6667 16166.6667
22562 64116.6667 16300.0000
22563 64116.6667 16800.0000
22564 64116.6667 16966.6667
22565 64116.6667 19000.0000
22566 64116.6667 19233.3333
22567 64116.6667 19283.3333
22568 64116.6667 19316.6667
22569 64116.6667 19516.6667
22570 64116.6667 19566.6667
22571 64116.6667 20100.0000
22572 64116.6667 20366.6667
22573 64116.6667 20383.3333
22574 64116.6667 20716.6667
22575 64116.6667 20900.0000
22576 64133.3333 15350.0000
22577 64133.3333 15716.6667
22578 64133.3333 15766.6667
22579 64133.3333 16250.0000
22580 64133.3333 16733.3333
22581 64133.3333 17483.3333
22582 64133.3333 17666.6667
22583 64133.3333 17683.3333
22584 64133.3333 18333.3333
22585 64133.3333 18933.3333
22586 64133.3333 18950.0000
22587 64133.3333 18983.3333
22588 64133.3333 19516.6667
22589 64133.3333 19550.0000
22590 64133.3333 19750.0000
22591 64133.3333 19900.0000
22592 64133.3333 19950.0000
22593 64133.3333 20350.0000
22594 64133.3333 20366.6667
22595 64133.3333 20533.3333
22596 64133.3333 20616.6667
22597 64133.3333 20633.3333
22598 64133.3333 20766.6667
22599 64133.3333 20833.3333
22600 64133.3333 20883.3333
22601 64150.0000 15250.0000
22602 64150.0000 16033.3333
22603 64150.0000 16283.3333
22604 64150.0000 17600.0000
22605 64150.0000 18033.3333
22606 64150.0000 18366.6667
22607 64150.0000 19333.3333
22608 64150.0000 19500.0000
22609 64150.0000 19683.3333
22610 64150.0000 19916.6667
22611 64150.0000 20100.0000
22612 64150.0000 20116.6667
22613 64150.0000 20166.6667
22614 64150.0000 20200.0000
22615 64150.0000 20350.0000
22616 64150.0000 20583.3333
22617 64150.0000 20783.3333
22618 64150.0000 20916.6667
22619 64150.0000 20966.6667
22620 64166.6667 15700.0000
22621 64166.6667 16266.6667
22622 64166.6667 17300.0000
22623 64166.6667 17333.3333
22624 64166.6667 17466.6667
22625 64166.6667 18433.3333
22626 64166.6667 19500.0000
22627 64166.6667 19666.6667
22628 64166.6667 19950.0000
22629 64166.6667 20550.0000
22630 64166.6667 20650.0000
22631 64166.6667 20950.0000
22632 64183.3333 15233.3333
22633 64183.3333 15900.0000
22634 64183.3333 15966.6667
22635 64183.3333 16366.6667
22636 64183.3333 16650.0000
22637 64183.3333 18933.3333
22638 64183.3333 19483.3333
22639 64183.3333 19733.3333
22640 64183.3333 20300.0000
22641 64183.3333 20383.3333
22642 64183.3333 20516.6667
22643 64183.3333 20733.3333
22644 64183.3333 20850.0000
22645 64183.3333 20983.3333
22646 64200.0000 15416.6667
22647 64200.0000 15983.3333
22648 64200.0000 16916.6667
22649 64200.0000 17166.6667
22650 64200.0000 17800.0000
22651 64200.0000 18633.3333
22652 64200.0000 18866.6667
22653 64200.0000 19416.6667
22654 64200.0000 19550.0000
22655 64200.0000 19700.0000
22656 64200.0000 19716.6667
22657 64200.0000 19733.3333
22658 64200.0000 19750.0000
22659 64200.0000 19883.3333
22660 64200.0000 19966.6667
22661 64200.0000 20700.0000
22662 64216.6667 15550.0000
22663 64216.6667 15900.0000
22664 64216.6667 16533.3333
22665 64216.6667 17500.0000
22666 64216.6667 18866.6667
22667 64216.6667 19050.0000
22668 64216.6667 19383.3333
22669 64216.6667 19716.6667
22670 64216.6667 19833.3333
22671 64216.6667 19983.3333
22672 64216.6667 20133.3333
22673 64216.6667 20250.0000
22674 64216.6667 20316.6667
22675 64216.6667 20483.3333
22676 64216.6667 20900.0000
22677 64216.6667 21000.0000
22678 64216.6667 21066.6667
22679 64233.3333 14900.0000
22680 64233.3333 15483.3333
22681 64233.3333 15566.6667
22682 64233.3333 15600.0000
22683 64233.3333 15633.3333
22684 64233.3333 15783.3333
22685 64233.3333 15850.0000
22686 64233.3333 16283.3333
22687 64233.3333 16316.6667
22688 64233.3333 16483.3333
22689 64233.3333 17283.3333
22690 64233.3333 17383.3333
22691 64233.3333 17916.6667
22692 64233.3333 18000.0000
22693 64233.3333 19016.6667
22694 64233.3333 19366.6667
22695 64233.3333 19500.0000
22696 64233.3333 19550.0000
22697 64233.3333 19650.0000
22698 64233.3333 19666.6667
22699 64233.3333 19733.3333
22700 64233.3333 19850.0000
22701 64233.3333 19950.0000
22702 64233.3333 19983.3333
22703 64233.3333 20650.0000
22704 64233.3333 20950.0000
22705 64233.3333 21016.6667
22706 64233.3333 21066.6667
22707 64233.3333 21166.6667
22708 64250.0000 15250.0000
22709 64250.0000 15800.0000
22710 64250.0000 15866.6667
22711 64250.0000 16450.0000
22712 64250.0000 16666.6667
22713 64250.0000 16700.0000
22714 64250.0000 16800.0000
22715 64250.0000 18066.6667
22716 64250.0000 18266.6667
22717 64250.0000 18516.6667
22718 64250.0000 19300.0000
22719 64250.0000 19316.6667
22720 64250.0000 19833.3333
22721 64250.0000 20266.6667
22722 64250.0000 20850.0000
22723 64250.0000 21083.3333
22724 64266.6667 14450.0000
22725 64266.6667 15800.0000
22726 64266.6667 16216.6667
22727 64266.6667 16400.0000
22728 64266.6667 16916.6667
22729 64266.6667 19400.0000
22730 64266.6667 19616.6667
22731 64266.6667 19933.3333
22732 64266.6667 19983.3333
